time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
764266.5379999988,4.161666666666662,0.0,0.0,1.0,39.707
764267.5385148325,4.172698086124402,-59.01525358851674,0.015444976076555024,0.999996623811513,39.789373205741626
764268.5385074925,4.17095074925075,-112.95054945054945,0.044775224775224776,0.9999902123773037,39.867
764269.538,4.170801698301698,-113.75618381618382,0.07966033966033965,0.9999825866792995,39.867
764270.5384914915,4.1707,-114.06016016016015,0.11474474474474473,0.9999749174175323,39.65025225225225
764271.5385080001,4.1706015999999995,-113.50992,0.14476000000000003,0.9999683562445836,39.426
764272.538,4.1705,-113.5276923076923,0.17474525474525476,0.9999618016295846,39.426
764273.538491,4.1704509,-112.95462,0.20473,0.9999552471259574,39.74760500000001
764274.539,4.1704,-114.2817635270541,0.23475951903807615,0.9999486828350226,40.081
764275.5385084746,4.1703016949152545,-113.11813559322034,0.2647457627118644,0.9999421280038492,39.70203389830509
764276.538,4.169807607607607,-113.5456156156156,0.2996196196196196,0.999934504766778,39.31
764277.538,4.169350850850851,-114.93814814814814,0.33474474474474475,0.9999268266038295,39.31
764278.5384924925,4.169693993993993,-113.9570870870871,0.3647747747747748,0.9999202622011947,39.69857657657658
764279.5385074925,4.1701,-113.11044955044954,0.3947752247752248,0.9999137042645947,40.099
764280.538,4.170050898203593,-113.67904191616766,0.42473053892215573,0.999907156194449,40.099
764281.538490982,4.169950901803608,-113.92194388777556,0.45472945891783567,0.9999005985923002,39.68608416833668
764282.538508,4.169850800000001,-113.24464,0.48968000000000006,0.9998929585924818,39.258
764283.5384924924,4.16984924924925,-113.59024024024023,0.5247747747747747,0.9998852870639563,39.258
764284.539,4.1699,-114.05792207792207,0.5547752247752248,0.9998787291273564,39.56827972027972
764285.5385075075,4.169850750750751,-113.00798798798799,0.5847747747747748,0.9998721713874918,39.888
764286.538,4.169849250749252,-113.247992007992,0.6147752247752247,0.999865613450892,39.888
764287.538,4.169850800000001,-113.97196000000001,0.64476,0.9998590589407135,39.763031999999995
764288.538492,4.1697508,-113.59888,0.67968,0.9998514256170112,39.634
764289.539,4.1697,-114.12755999999999,0.7147600000000001,0.9998437573181718,39.634
764290.5385084916,4.1697,-114.45254745254746,0.7447452547452549,0.9998372027031728,39.522427572427574
764291.5384919839,4.169601603206413,-113.15859719438878,0.7747595190380762,0.999830641746843,39.407
764292.538507984,4.168515968063873,-148.3990219560878,0.8146007984031935,0.9998219326580084,39.754363273453095
764293.538,4.163081,-385.45401999999996,0.89401,0.9998045742347343,40.113
764294.538491,4.1539337,-681.6998400000001,1.05311,0.9997697958326429,40.113
764295.539,4.1479700400801605,-801.066492985972,1.2780761523046091,0.9997206194448252,39.633315631262526
764296.5389999999,4.144239920159681,-903.2280239520958,1.5328443113772454,0.999664928499028,39.138
764297.539,4.144059159159159,-895.2185885885887,1.7781281281281283,0.9996113107793203,39.138
764298.539,4.146549249249249,-799.9793093093094,1.9983483483483484,0.9995631718266649,39.55464864864865
764299.539,4.1390571000000005,-1056.00483,2.29241,0.9994988915352707,39.984
764300.5389999999,4.1292787,-1379.3058999999998,2.6772,0.9994147785161585,39.984
764301.539,4.1307953046953045,-1285.3985014985017,3.0326773226773227,0.9993370730902473,39.84363536463536
764302.539,4.1351396,-1102.104,3.3326800000000003,0.999271494122677,39.699
764303.539,4.135849249249249,-1063.9930930930932,3.622822822822823,0.9992080704661336,39.699
764304.5390000001,4.134028471528472,-1120.1006993006993,3.9374525474525477,0.9991392941048949,39.54681518481519
764305.539,4.135202702702703,-1058.7848648648649,4.238048048048047,0.9990735855493537,39.39
764306.539,4.143374325674326,-750.4415784215786,4.443876123876124,0.9990285926418561,39.39
764307.539,4.148549150849151,-532.701998001998,4.613386613386613,0.9989915385628938,39.75912287712288
764308.539,4.1506622,-462.13024,4.76401,0.9989586131027806,40.141
764309.539,4.152947595190382,-426.27087174348696,4.879038076152304,0.9989334685855948,40.141
764310.5385074925,4.154282017982018,-388.2122477522477,4.989250749250749,0.9989093766895509,39.785902097902095
764311.5384910179,4.153486826347305,-424.2102994011976,5.10874251497006,0.9988832564338954,39.42
764312.5385085256,4.152333801404213,-467.92253761283854,5.238976930792377,0.9988547878928546,39.52173520561686
