time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
503441.97990476154,4.155876190476192,0.0,0.0,1.0,11.11
503442.969,4.16061394460363,-44.36945558739255,0.010353390639923592,0.9999976283112623,11.052538681948423
503443.969,4.154872527472527,-85.25505494505495,0.034835164835164835,0.9999920201824707,10.999
503444.969,4.151318,-86.0744,0.05988,0.9999862830712609,10.999
503445.96949399996,4.1487131999999995,-84.44082,0.07988,0.9999817015987361,11.090883999999999
503446.97000000003,4.1467602,-83.47998000000001,0.10482,0.9999759885024979,11.185
503447.9695055055,4.1452571571571575,-85.35264264264265,0.1298898898898899,0.9999702456519115,11.185
503448.96949401195,4.1440565868263475,-85.39652694610777,0.14988023952095808,0.9999656663900316,10.992829341317364
503449.97,4.1264915,-263.67779,0.21916,0.9999497962240738,10.796
503450.96950601204,4.0594036072144295,-976.6604208416834,0.4874749498997996,0.9998883323455267,11.076585170340682
503451.96949401195,3.9561853293413174,-2147.2904191616763,1.0902694610778443,0.9997502480209752,11.364
503452.97,3.866546953046953,-3358.949150849151,2.0514585414585413,0.9995300649528328,11.364
503453.9695065195,3.7946109327983946,-4632.170210631896,3.33074222668004,0.9992370148000731,11.042744232698094
503454.969,3.7466967065868264,-5532.191317365269,4.8305389221556885,0.9988934509324219,10.713
503455.96949398797,3.7157260521042086,-6126.344589178358,6.529058116232465,0.9985043649814014,10.713
503456.96950549446,3.7083208791208793,-6166.102197802198,8.27087912087912,0.9981053597276108,11.039373626373624
503457.96900000004,3.723161038961039,-5691.390909090909,9.81077922077922,0.9977526092276838,11.373
503458.96949398797,3.781378456913828,-4303.962625250501,11.009168336673346,0.9974780898872628,11.373
503459.96950549446,3.850064835164835,-2803.0263736263732,11.856043956043957,0.9972840930181618,11.085197802197802
503460.96949498996,3.8493332665330664,-2907.8060120240484,12.660541082164329,0.9970998039441841,10.791
503461.97,3.8623566301096712,-2673.2969092721833,13.411655034895313,0.9969277435473145,10.791
503462.97,3.8726538076152304,-2488.27995991984,14.085551102204409,0.9967733717314691,11.121971943887775
503463.96950549446,3.875032967032967,-2465.7340659340657,14.756703296703297,0.9966196284645181,11.461
503464.96949399996,3.910067,-1820.6363999999999,15.272420000000002,0.996501491369183,11.461
503465.97000000003,3.9273296296296296,-1579.9229229229231,15.712522522522525,0.9964006754884327,11.14847947947948
503466.96950648056,3.9174542372881356,-1550.6769690927217,16.245982053838482,0.9962784739791433,10.829
503467.96900000004,3.9347525525525526,-1233.1225225225223,16.692972972972974,0.996176080148402,11.203294294294295
503468.96949448343,3.970340421263791,-943.7758475426278,16.963510531594785,0.9961141071288151,11.589
503469.9695044955,3.9354163836163836,-1647.6293706293702,17.417122877122875,0.996010196503919,11.589
503470.9694945055,3.8464318681318677,-3257.6791208791205,18.313626373626374,0.9958048311970407,11.196857142857143
503471.9695069861,3.8321095808383236,-3677.287425149701,19.20073852295409,0.9956016172001152,10.796
503472.9694934804,3.84958926780341,-3269.142828485456,19.978806419257772,0.9954233823656502,10.796
