time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
573420.6610555551,4.180555555555554,0.0,0.0,1.0,40.125
573421.668316092,4.172558620689655,-79.21022988505747,0.020517241379310346,0.9999955337357159,39.659942528735634
573422.6680000001,4.171532,-115.37780000000001,0.0501,0.9999890940581879,39.445
573423.6686699999,4.171467,-110.8318,0.0801,0.9999825635541087,39.445
573424.669,4.170897,-113.81210000000002,0.11009999999999999,0.9999760330500296,39.500609999999995
573425.6683293292,4.170532932932933,-115.67274274274273,0.14682682682682682,0.9999680382269494,39.528
573426.6680000001,4.170969230769231,-114.7534065934066,0.18010989010989012,0.9999607930542649,39.528
573427.6686693307,4.170664535464535,-148.84351648351648,0.21007992007992007,0.9999542690741657,39.9884995004995
573428.669,4.1639776,-371.96897000000007,0.31366,0.9999317214030179,40.216
573429.6683296593,4.141293086172345,-1163.5662725450902,0.6013226452905811,0.9998691020004018,39.874126252505015
573430.6686703296,4.109310989010989,-2297.3087912087913,1.2227472527472525,0.9997338281359394,39.706
573431.669,4.078487812187812,-3394.310789210789,2.2196503496503497,0.9995168188112449,39.706
573432.6683296594,4.046176553106212,-4585.080861723447,3.5418837675350696,0.9992289904536094,39.44456713426854
573433.6686703296,4.02719010989011,-5227.950549450549,5.022197802197802,0.9989067505588838,39.316
573434.6683293292,4.010356056056056,-5813.658158158158,6.653433433433434,0.9985516575274231,39.316
573435.668,4.0122533,-5599.6508,8.18295,0.998218707054854,39.811869
573436.668,4.0180446,-5251.2299,9.63966,0.9979016053682834,40.055
573437.6686696607,4.055530439121757,-3607.4347305389224,10.655728542914172,0.9976804240428107,40.055
573438.669,4.0800224,-2590.4719,11.34147,0.9975311494633864,39.997466
573439.6683303304,4.074293393393393,-2838.8405405405406,12.152702702702703,0.9973545575142486,39.969
573440.6680000001,4.086516,-2341.26,12.8252,0.9972081659694749,39.969
573441.6686706707,4.0835668668668665,-2473.5502502502504,13.486176176176174,0.9970642823823173,39.52099199199199
573442.6683296703,4.089763736263737,-2200.423076923077,14.068571428571428,0.9969375045632693,39.300329670329674
573443.6680000001,4.103674,-1644.094,14.5415,0.9968345558311076,39.3
