time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
626713.2328571416,4.16169714285715,0.0,0.0,1.0,12.104800000000012
626714.3575249042,4.163285440613027,-10.051839080459771,0.0023754789272030655,0.9999994542249176,11.303873563218392
626715.354,4.156180000000001,-84.4524,0.022400000000000003,0.9999948535170302,10.561
626716.35408008,4.152251751751752,-82.47166166166166,0.051601601601601606,0.9999881443408996,10.561
626717.3549190809,4.149213886113886,-83.0561938061938,0.07161838161838162,0.9999835454115483,10.618857142857141
626718.3540800802,4.146947847847848,-81.67802802802804,0.09240240240240241,0.9999787702057893,11.276
626719.355,4.145110900000001,-82.11097000000001,0.12162,0.9999720573545191,11.276
626720.355,4.1440028,-83.20071,0.14162000000000002,0.999967462280439,11.254211
626721.3549190809,4.142835264735265,-81.16833166833166,0.16161838161838163,0.999962867578188,11.007
626722.354,4.142012,-80.39120000000001,0.1824,0.9999580929243896,10.97892
626723.354,4.140944,-85.89120000000001,0.21159999999999998,0.9999513841162327,10.656
626724.3540800802,4.139955655655656,-87.60342342342344,0.23320320320320323,0.9999464207002785,10.656
626725.355,4.1348417,-137.92008,0.27566999999999997,0.9999366637964173,10.725012000000001
626726.355,4.1188082999999995,-288.62477,0.35296000000000005,0.9999189061326347,11.508
626727.3549190809,4.082132067932068,-615.7535564435564,0.5218481518481519,0.9998801034541851,11.508
626728.3540800802,4.037118918918919,-973.5214114114113,0.79002002002002,0.999818489974163,11.440172172172172
626729.355,4.0263767,-880.58647,1.0321500000000001,0.9997628597144123,10.661
626730.3549190809,4.047681918081918,-504.0241158841159,1.1748551448551448,0.9997300726788013,10.661
626731.35408008,4.075666066066066,-210.9007607607608,1.230800800800801,0.999717218957125,10.68053953953954
626732.3549190809,4.09884975024975,-53.931078921078914,1.2464735264735263,0.9997136180903496,10.905
626733.35408008,4.0923037037037036,-262.7661561561561,1.3264064064064063,0.9996952532151135,10.905
626734.3549190809,4.089595904095904,-292.22712287712284,1.404045954045954,0.9996774152414659,10.942951048951048
626735.3539999999,4.0951960000000005,-218.99320000000003,1.4628,0.999663916281783,11.374
