time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
388880.10703124944,4.183871875000008,0.0,0.0,1.0,24.61
388881.1204708134,4.171088325358851,-12.097205741626794,0.005291866028708135,0.9999988217917449,24.61
388882.12,4.170849098196392,-20.996993987975948,0.01,0.9999977735485958,24.98005611222445
388883.1205105105,4.170289489489489,-18.91921921921922,0.015105105105105106,0.9999966369217528,25.337
388884.1204900199,4.169698003992016,-19.807654690618765,0.02,0.9999955470971915,25.337
388885.12050950946,4.169447147147148,-23.875155155155156,0.025095095095095096,0.9999944126990286,24.866213213213214
388886.1209999999,4.1617444444444445,-165.8341141141141,0.07594594594594595,0.9999830910042,24.413
388887.1204900199,4.13200988023952,-700.0541117764471,0.27299401197604795,0.999939219209868,24.73071756487026
388888.12,4.1104,-1019.8452152152151,0.5524724724724724,0.9998769946887844,25.036
388889.12,4.10770239520958,-991.3728143712575,0.8276047904191618,0.9998157378152193,25.036
388890.1205090181,4.1095793587174345,-916.8408817635269,1.087074148296593,0.9997579682235983,25.080793587174348
388891.12049050943,4.139884015984016,-318.70949050949054,1.1796203796203795,0.9997373632549292,25.124
388892.12050950946,4.169842242242242,171.43307307307307,1.1294294294294294,0.9997485380260827,25.124
388893.12049101794,4.176076047904192,180.47047904191618,1.0745508982035927,0.9997607564643739,24.771784431137725
388894.1205090181,4.165232665330661,-57.1275551102204,1.0907214428857717,0.9997571561711822,24.432
388895.12049050943,4.146623776223777,-374.4753746253746,1.1911388611388611,0.999734798720994,24.43149050949051
388896.12050950946,4.147997397397398,-293.8151951951952,1.2703803803803804,0.9997171559818149,24.777466466466464
388897.12049050943,4.161153446553446,-47.88953046953047,1.2849050949050949,0.9997139221247098,25.111
388898.12,4.1392176,-497.4675300000001,1.41743,0.999684416098605,25.111
388899.12,4.137152652652652,-474.4065865865866,1.5449049049049048,0.9996560344305015,25.088072072072073
388900.1205105105,4.158355855855856,-55.586966966966976,1.5604204204204206,0.9996525799763709,25.066
388901.1204895105,4.16941958041958,88.15167832167833,1.5391608391608393,0.9996573133188258,25.066
388902.1205105105,4.18776876876877,377.5555255255255,1.4387387387387387,0.9996796718114762,24.711705705705704
388903.1204895105,4.19426993006993,405.403986013986,1.3187412587412588,0.9997063886672611,24.372
388904.12,4.196421556886228,360.9325149700599,1.198922155688623,0.9997330658082861,24.372
388905.12,4.199128585757272,440.22494483450345,1.089047141424273,0.9997575289462663,24.83516148445336
388906.12050998,4.192236327345309,324.5336427145709,1.0196007984031936,0.9997729908370603,25.281
388907.120491,4.1789064,57.73536999999999,1.00509,0.9997762215958086,25.134917
388908.12050950946,4.172373373373373,-15.606076076076077,1.01,0.9997751284081691,24.994
388909.12049101794,4.170592814371258,-20.56832335329341,1.0150898203592817,0.9997739951844005,24.994
388910.120509018,4.169996392785571,-20.6435871743487,1.02,0.9997729019567648,24.73949098196393
388911.121,4.169596203796204,-20.025124875124874,1.0250949050949052,0.9997717676009045,24.494
388912.120491,4.1694,-20.799,1.0299999999999998,0.9997706755053605,24.494
388913.12,4.1692982,-21.30527,1.0350899999999998,0.9997695422415958,24.868623999999997
388914.12,4.1692,-20.387597597597598,1.045095095095095,0.9997673146557933,25.23
388915.12,4.1692510510510505,-20.271081081081082,1.05,0.999766222602552,25.23
388916.12050998,4.169198003992015,-20.749710578842315,1.0550998003992016,0.999765087156776,24.97246007984032
388917.120491,4.1691509,-19.96064,1.06,0.9997639961511477,24.725
388918.12,4.1690473,-21.292579999999997,1.0650899999999999,0.9997628628873829,24.725
388919.12050950946,4.168950950950951,-20.884204204204206,1.07,0.9997617696997434,24.65214014014014
388920.1204894895,4.169,-18.39711711711712,1.075105105105105,0.9997606330729004,24.582
388921.12,4.16854055944056,-19.382797202797203,1.0851048951048952,0.9997584066682517,24.582
388922.12,4.168150949050949,-20.2775024975025,1.09,0.9997573167969349,24.988573426573424
388923.12,4.166312925851703,-60.34478957915832,1.1053006012024047,0.9997539101924315,25.38
388924.12,4.154963373253493,-264.2548403193613,1.1811976047904191,0.9997370120934097,24.96997604790419
388925.12,4.134681563126252,-601.301112224449,1.3471042084168336,0.9997000737943477,24.576
388926.12,4.1128602,-955.7646500000001,1.6135200000000003,0.9996407576130186,24.576
388927.12,4.091428671328671,-1318.1986013986013,1.9793006993006992,0.9995593183178575,24.70464335664336
388928.12,4.070787687687688,-1688.781981981982,2.4454654654654657,0.9994555289980329,24.828
