time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
738394.144,4.155544444444445,0.0,0.0,1.0,11.676055555555564
738394.3560921305,4.162588099808062,-17.624856046065258,0.004241842610364684,0.9999990225189856,11.062988483685219
738395.3231791791,4.155883283283283,-82.95307307307306,0.023583583583583586,0.9999945654501305,10.554
738396.3236407186,4.152025149700599,-83.41353293413174,0.04538922155688624,0.9999895406061927,10.554
738397.322,4.1489194000000005,-88.77334,0.07356,0.9999830489930853,10.703342000000001
738398.3223567134,4.146396793587174,-89.8179759519038,0.09535070140280562,0.9999780275910984,11.393
738399.324,4.144712,-90.50680000000001,0.1236,0.9999715178839771,11.24684
738400.3238201798,4.143184215784215,-89.31377622377622,0.14539460539460541,0.9999664955823627,10.581
738401.3228211787,4.1420390609390605,-88.17560439560438,0.17357642357642358,0.9999600014252819,10.581
738402.322,4.1411576000000005,-86.91946,0.19356,0.9999553964532573,10.644546
738403.3219999999,4.140464400000001,-87.06368,0.21534,0.9999503775172784,10.938
738404.3221781781,4.1402287287287285,-82.41144144144144,0.24356356356356357,0.9999438737404823,10.938
738405.3226427145,4.139864271457086,-85.58079840319363,0.2635728542914172,0.9999392628429091,10.992128742514971
738406.3211771771,4.139434234234234,-86.4064864864865,0.2853153153153153,0.9999342525573306,11.241
738407.3223567134,4.138128657314629,-87.04557114228456,0.31356713426853705,0.9999277422694236,11.241
738408.324,4.137872000000001,-91.953,0.33540000000000003,0.9999227111511803,11.105640000000001
738409.324,4.138146000000001,-87.2124,0.3636,0.9999162128043206,10.489
738410.3236407186,4.134882035928144,-120.99718562874251,0.39437125748502994,0.9999091219424611,10.489
738411.3219999999,4.114158,-331.8685,0.49026,0.9998870255485321,10.637274000000001
738412.3221781782,4.073868168168168,-688.2086886886887,0.6781081081081082,0.9998437382377727,11.322
738413.3231791791,4.029055355355355,-1044.6963963963965,0.9645045045045045,0.9997777416731229,11.322
738414.3236407186,4.0004305389221555,-1209.85748502994,1.3031137724550899,0.9996997132875547,11.23774850299401
