time_s,Ecell_V,I_mA,QDischarge_mA_h,soc,Temperature__C
440535.60000000056,4.174143902439027,0.0,0.0,1.0,39.296
440536.6003856459,4.174327368421053,-43.87879425837321,0.011569377990430623,0.9999974885165133,39.6345971291866
440537.60064200003,4.1722284,-114.06998,0.040740000000000005,0.9999911561505435,40.174
440538.6003583584,4.172064164164165,-114.52907907907908,0.07433433433433434,0.9999838634839888,40.174
440539.60064207384,4.171964207377867,-113.86879361914258,0.11073778664007977,0.9999759610133976,39.919872382851445
440540.60000000003,4.171828657314629,-115.00957915831663,0.14070140280561122,0.9999694565040568,39.464
440541.6003576424,4.168588511488512,-218.87183816183813,0.19934065934065937,0.9999567270794856,39.464
440542.601,4.155094488977957,-675.5992184368738,0.3880460921843687,0.9999157628566165,39.623898797595196
440543.60064135864,4.142011788211788,-1126.835264735265,0.704005994005994,0.9998471742015849,39.911
440544.60000000003,4.1429618,-1068.9451999999999,1.0009799999999998,0.9997827070095993,39.842622
440545.600358,4.1428899999999995,-1037.52524,1.2930799999999998,0.999719297868062,39.72
440546.601,4.155541758241759,-557.4748251748251,1.4528471528471527,0.9996846155743,39.72
440547.601,4.1731783,72.25725,1.4328599999999998,0.9996889543904719,39.702507
440548.601,4.1745428,92.58425000000001,1.40929,0.9996940709720057,39.671
440549.601,4.170261561561562,-77.48096096096097,1.4257357357357356,0.9996905009275519,39.671
440550.60064235766,4.1600614385614385,-444.0625174825175,1.5472227772227773,0.999664128490001,39.76684815184815
440551.600357,4.159613,-443.1237,1.67142,0.9996371677256134,39.939
440552.601,4.166683916083916,-189.41069930069932,1.7135664335664336,0.9996280185672042,39.939
440553.6006436437,4.159307107107107,-468.3876376376377,1.8269069069069068,0.9996034145887176,39.70986286286286
440554.6,4.151627327327327,-724.5882582582581,2.0271471471471467,0.9995599463869549,39.296
440555.60000000003,4.1676548451548445,-121.76676323676325,2.0650349650349646,0.9995517216899094,39.296
440556.6003577155,4.169350300601202,-71.69756513026053,2.0885370741482965,0.9995466198461465,39.65550400801604
440557.601,4.179240618762474,266.9820259481038,2.014171656686627,0.9995627631096906,40.301
440558.601,4.1864625,493.39557,1.8750300000000002,0.9995929680155538,40.301
440559.601,4.1917154,647.1498,1.69716,0.9996315800799332,39.977201
440560.600643,4.1861288000000005,429.1881,1.57716,0.9996576297101437,39.394
440561.60000000003,4.181490690690691,273.3534834834835,1.4964264264264262,0.99967515537462,39.615204204204204
440562.6,4.1737112,-17.35166,1.49716,0.999674996130284,40.013
440563.600358,4.171221,-113.47299999999998,1.52074,0.9996698773779478,40.013
440564.600642,4.1708642,-115.02906000000002,1.5543200000000001,0.9996625878230938,39.909896
440565.60000000003,4.1707642,-114.16590000000001,1.5907399999999998,0.9996546817603248,39.725
440566.6,4.170592707292707,-114.76131868131867,1.6207292707292706,0.999648171681885,39.725
440567.6003577155,4.170364228456914,-113.99757515030059,1.6507314629258516,0.9996416587984499,39.64201002004008
440568.60064207384,4.1703,-114.28665004985045,1.68073778664008,0.9996351450181438,39.493
440569.60000000003,4.1703,-115.91464929859718,1.7107014028056111,0.9996286405088031,39.493
440570.6,4.1702642,-113.93126000000001,1.7443199999999996,0.9996213425752605,39.74181
440571.6,4.170164271457086,-113.53439121756487,1.7807185628742512,0.9996134411660682,40.188
440572.6,4.1701,-114.12058116232465,1.8107014028056112,0.9996069324836278,40.188
440573.60035835847,4.1701,-113.48502502502502,1.840750750750751,0.9996004093636108,39.90346346346347
440574.601,4.1701,-113.62704000000001,1.8707699999999998,0.9995938927774263,39.394
440575.6006424303,4.170064243027888,-115.7240139442231,1.9043027888446211,0.9995866134711817,39.394
